Flag,CompID,IndType,FiscYear,TA,Z1,Z2,Z3,Z4,Z5,ST,year,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M-Score1,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M-Score2,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M-Score3
1,2024,10,2000,3.42E+06,-0.11203,-0.17612,-0.033494,0.10628,0.49504,-1.825363933,2000,0.841163404,1.325322013,1.388311188,1.06627589,0.67986006,0.86160344,1.243811468,-0.066653189,-2.642972336,1.158824298,0.933362109,0.898845038,1.009006578,0.676986335,1.087552387,0.876050877,-0.020046648,-2.507371672,0.832678094,1.876627166,1.482337102,0.874701761,1.084629763,1.195717486,0.774894899,0.006589107,-2.007470034
1,2025,10,2000,5.16E+06,-0.12032,-0.065841,-0.095583,0.33508,0.53857,-1.597719287,2000,2.402610905,3.744391612,0.53825291,0.897598513,1.187191311,1.020161816,4.387323561,-0.311128323,-2.563812208,0.936138042,0.623228088,1.602172884,1.171174347,1.115487445,1.143454454,0.591333144,-0.094854994,-2.663308773,1.049085314,1.208386076,1.775018881,0.910545697,1.06187058,1.117415377,1.656233498,-0.139873957,-2.973638201
1,5006,10,2001,3.14E+06,0.04251,0.028654,0.026378,0.3671,0.67419,-1.559742094,2001,1.42494141,1.078024771,1.303917124,0.978126608,1.022087472,1.040857477,1.107575466,-0.034956226,-2.147810156,1.010661462,1.073419066,0.927713236,0.980247265,1.193381027,1.409270925,0.971343876,-0.038621342,-2.697743969,0.884361606,0.953849695,0.783384655,1.163571332,1.400191734,0.70671571,1.072795994,-0.062269824,-2.771059505
1,5011,10,2001,1.27E+06,-0.096577,-0.12053,-0.022387,0.557,0.83127,-1.376261662,2001,1.072359637,1.217523807,1.03806274,0.555388976,0.945796903,1.217473098,0.997364547,-0.102309409,-3.20127491,0.602910641,0.684120669,0.944299349,0.942120847,0.81770946,0.915477967,1.014532949,-0.071709961,-3.432946568,0.895648835,2.425235033,1.574234823,0.936106884,0.917003713,1.171263127,1.075474203,-0.148303762,-2.40607596
1,2613,15,1999,4.49E+06,-0.065928,-0.13056,-0.22678,0.37718,0.38192,-1.553716026,1999,1.614954819,0.627476837,2.14282356,0.656986035,0.974071051,1.372630231,3.756028668,-0.187641317,-3.80147086,0.728175115,1.988291969,0.523305528,1.899108571,1.066902568,0.500226602,1.314147532,-0.005574701,-1.633995904,1.093423944,0.999305212,2.034682938,0.979620793,0.868969039,1.109028826,1.075353026,-0.030535978,-2.195922964
1,1306,3,2000,1.84E+06,-0.0045447,0.042236,0.07167,1.0539,0.86126,-0.875878724,2000,1.133239361,0.74662906,1.042560452,0.95663627,0.978011929,1.322688111,0.955422293,-0.016995781,-2.635663001,1.027775395,0.645071501,0.915081138,1.090765611,1.018843777,0.807708165,0.861977163,-0.029384765,-2.652309795,1.220741194,0.191272026,10.83192054,1.008621171,0.882210159,0.960284361,0.950552548,0.135514575,1.919386783
1,4303,3,2002,3.03E+06,-0.027261,-0.11532,0.0085286,0.40543,0.84144,-1.525056294,2002,0.959464429,0.676115864,1.114107834,0.979656088,1.005158916,1.023015185,0.90344605,-0.052873479,-2.879537956,0.89111518,0.84368171,0.953694571,0.896334809,1.043743171,1.013891679,0.925460785,-0.050887698,-2.984974956,1.03145117,1.890475985,1.355564841,0.846509953,1.03424654,1.143578829,1.17724411,-0.183005151,-2.909155663
1,1310,3,2013,1.13E+07,0.082146,0.084119,0.090872,2.2787,1.7998,0.345919684,2013,0.945680246,-0.046951085,1.180282386,1.088463844,0.921069688,0.641480025,0.846721875,-0.023892714,-2.940104128,0.707471269,0.025010556,1.056335642,1.001389218,0.963246157,0.778113606,1.043287389,-0.077930265,-3.584774996,1.119742428,-279.0569321,0.882321248,0.952751546,1.373504753,0.913441095,0.966524942,-0.017817784,-150.3441669
1,4304,3,2005,1.69E+06,0.13843,0.01376,-0.01179,0.40627,0.8512,-1.518425852,2005,1.602429723,1.830313984,0.901240647,1.613974305,0.675721312,0.834166171,1.502014598,-0.029918807,-1.292510071,0.929829992,1.08056315,0.880294489,1.109321165,1.306240074,0.97304001,1.337417746,-0.072558486,-2.862847644,1.096949526,1.054233458,0.885882892,1.130097237,1.013824227,0.932535696,1.421396459,-0.070199948,-2.745296296
1,5605,15,2006,1.38E+07,-0.11438,-0.080576,-0.0092005,0.42522,0.58609,-1.507083085,2006,2.135838576,0.611071335,0.935320328,1.095417518,1.037494088,0.859333632,1.348356582,-0.053574105,-1.917480412,1.23166659,2.158912214,1.193987145,0.989800684,1.000724279,1.125804767,0.812478409,-0.053454409,-1.79603682,1.157367619,0.152960343,0.968042469,1.225975011,0.959448148,1.205878731,1.498919919,-0.173437222,-3.60853404
1,2505,14,1997,3.17E+07,0.41357,0.073773,0.072567,2.842,0.28447,0.929436624,1997,0.095918393,0.803381271,8.197462368,1.373024654,0.895576978,0.918881497,0.833116515,0.117251363,0.430076784,4.795107332,1.342433458,0.538526397,39.97660623,1.261500919,0.173891672,1.163498941,0.170556563,36.68973428,0.57794696,1.153733804,0.987553615,0.409655083,0.076780893,1.666366336,2.264944398,0.360265654,-2.267472382
1,2518,14,1997,3.12E+07,0.43863,0.053342,0.033295,1.9699,0.17669,0.059191922,1997,15.06604774,0.998186147,1.886977398,1.186489657,1.146145796,0.832166638,0.727741318,0.165610673,11.89408888,0.183181712,1.188235295,0.796675902,1.093683762,2.232276019,1.156918854,0.878939489,0.111620703,-2.454079856,0.604356289,0.888811251,0.757569826,1.297671059,0.595358607,1.3917412,1.037492779,0.058938644,-2.585518549
1,2529,14,1997,6.09E+06,0.18315,0.063137,-0.015086,0.8499,0.18068,-1.06963786,1997,0.980031686,1.831579818,0.810741244,0.768039495,1.174201739,1.389535493,1.124748018,-0.194428721,-3.340157504,1.173836364,1.603747746,0.480721975,0.964025105,1.028975104,1.314706969,1.002700788,0.024053914,-2.182302018,1.471725514,0.774552774,2.67544815,0.627353814,0.92782296,1.133587519,1.07771056,0.174890786,-1.058942785
1,8077,16,2012,5.03E+05,-0.18692,-2.1559,-0.28581,0.16577,0.72263,-1.771745758,2012,1.43158053,0.399955924,1.300696304,0.866298521,0.79169317,1.244827347,1.695533238,-0.325390519,-4.213556795,0.306567561,2.986587146,1.234235333,0.885115397,0.980726407,0.996637327,0.77227388,-0.178560762,-2.839543268,0.777552591,1.496608572,0.680210647,1.177347872,0.876189271,0.711934615,1.040257064,-0.173070074,-3.181092812
1,1432,18,2004,4.35E+06,-0.15414,-0.31162,-0.0088679,0.33955,0.33065,-1.592653592,2004,1.641342982,0.618165252,1.007608717,0.421481647,0.968010325,1.516656325,1.084526845,-0.112008274,-3.248808345,0.823702635,0.832861431,1.225953227,1.394794164,0.693512984,0.694746959,1.113460713,-0.053474905,-2.557054457,1.248932077,2.150983515,0.568124332,0.950105223,1.602474014,0.970907825,0.745835099,-0.07325439,-2.047604104
1,4910,22,2003,5.61E+06,0.15064,-0.096191,-0.14383,1.1395,1.2266,-0.788379136,2003,0.629711894,1.196553738,1.218010817,1.724470761,2.090845768,1.38598646,0.963118652,-0.127821436,-2.509539099,1.890188381,1.755426204,2.406561971,1.715231572,0.830446524,1.288312796,1.655397529,-0.065472698,-0.645674251,0.479533097,0.676544451,0.325214439,8.417317995,0.899515001,0.355715736,0.80572045,0.340830379,4.971556078
1,1442,14,1998,7.20E+06,0.21105,0.0092137,0.0088537,1.2956,0.20953,-0.623234446,1998,0.691061023,1.393106039,0.79562156,0.951592248,1.243969821,1.207265471,2.125094702,0.105265475,-2.565374414,0.887171971,0.576668473,1.192547438,1.414109515,0.94388561,0.806673587,0.718534947,0.294611808,-0.86281927,1.019075951,0.868070394,0.797278467,0.742751544,0.960164748,1.028032526,1.328459728,0.008815729,-2.91903426
1,1808,14,1998,1.78E+06,-0.32179,-0.25478,-0.23938,0.60251,0.28729,-1.337340969,1998,0.883870545,-0.523045902,1.210612735,0.788303448,0.939664904,1.807181523,1.610038857,-0.235056041,-4.939836795,1.162774928,0.644782836,0.850141094,1.028680427,0.891347717,1.028457311,1.028363792,-0.007635197,-2.615151501,1.291605513,3.312001975,1.632710162,0.889798026,0.917066355,1.279678567,1.347688925,-0.168703461,-1.794370998
1,2517,14,1998,2.73E+07,0.16308,0.050235,0.019369,0.27341,0.24161,-1.646557346,1998,0.531789466,1.331240363,0.863548877,1.946625489,1.057295864,0.987746257,1.48971874,-0.055052497,-2.355627091,1.100669294,0.667766476,1.542361043,0.874089878,1.125081608,1.201228374,0.957968862,0.120586205,-1.898261378,1.340914524,1.334220996,2.351515979,0.898910644,0.96911592,1.064287651,0.823770839,0.125045092,-0.905945426
1,2525,14,1998,1.58E+07,0.16413,-0.054859,-0.01395,0.86493,0.04169,-1.054495277,1998,2.624840221,7.950137871,1.133845966,0.409698517,0.583179494,2.186743338,1.223471194,0.011776039,1.942021439,0.684436092,1.116481478,1.689308756,0.69282838,1.110440923,2.160813361,0.897839651,-0.105075506,-3.349533972,0.161900517,0.998032511,0.862046461,2.225983589,19.0246306,0.794692613,1.297101337,-0.045943815,-0.418224085
1,2528,14,1998,1.51E+07,0.20492,0.060644,0.051581,0.48768,0.476,-1.432046532,1998,0.031926728,0.656508068,0.917298141,4.233162071,1.230827076,0.520143749,1.232025963,-0.010765562,-0.718586301,1.263749242,1.16772322,0.809028706,0.684951025,1.015722923,1.178600524,0.874351033,0.186807242,-1.620721781,2.349567797,1.11260622,2.131279774,1.205150213,0.633091944,0.8164599,1.077687126,0.028684944,-0.44072289
1,1718,21,2000,2.19E+07,-0.078439,-0.045956,-0.020527,0.12211,0.29003,-1.807052919,2000,0.849736979,1.143827908,0.790839673,1.329471913,0.971365587,0.737964536,1.201280194,-0.048095554,-2.581993248,1.831836863,1.078551845,1.017540204,0.935056117,1.134045331,0.840800609,0.94454153,0.015903333,-1.58873429,1.028519565,1.467361513,1.302860794,1.188032192,0.717598354,1.179216125,1.809847926,-0.12219802,-2.816800814
1,4707,21,2000,2.21E+06,-0.2224,0.23357,-0.052681,0.29165,0.47419,-1.644132053,2000,1.429543236,1.967521008,1.094147361,0.886451833,0.971619702,0.909658385,1.356150567,-0.172425843,-2.548185293,0.918402085,0.886319039,1.702769926,1.138430486,0.721118523,0.915845512,0.984953847,-0.09082518,-2.645342312,0.915285171,0.772145763,2.648837644,1.05175514,0.918082753,1.018625474,2.158265914,-0.160584561,-3.108700866
1,1505,5,1999,3.69E+06,-0.30253,-0.16213,-0.12856,1.3592,0.49374,-0.580880388,1999,2.118582844,2.490341936,1.375096925,0.663446251,0.406846666,0.827069703,1.292286809,-0.101711681,-1.422625389,0.353455586,0.910083797,1.873689804,1.372975944,0.767020322,1.028796621,1.069037267,-0.1725884,-3.298493385,1.459067171,1.264166446,2.073509946,1.316930163,1.125316472,0.979275903,1.270221198,-0.084472167,-1.667410256
1,5410,30,2007,1.31E+06,0.047568,-0.048583,-0.054228,0.75315,0.61761,-1.174028553,2007,1.155652644,1.027203129,0.489669074,1.070366852,1.20275024,1.005832286,1.763354534,-0.337910498,-4.274229806,0.845276507,0.719630023,1.095835707,0.755427451,1.239191527,0.559672758,0.728103817,0.071373836,-2.423710507,0.995188791,0.850541014,1.291557759,0.505921699,1.215931747,2.057089264,1.003397124,-0.149869412,-3.745606206
1,6149,30,2007,6.05E+05,-0.0188,-0.14777,-0.11157,1.1706,1.0535,-0.762198395,2007,1.248989591,1.761810209,2.10783863,0.831041198,0.884700152,1.382562829,1.012366521,-0.075211864,-1.986858685,0.898889589,0.298043162,0.643844462,1.66555791,0.950087386,0.735299758,1.124357261,0.060596968,-2.21120709,1.688173271,4.991407768,1.017444267,0.245489443,0.810379733,1.666203023,0.948001011,-0.226790464,-1.585935386
1,1425,4,1995,1.31E+06,-0.092967,-0.17507,0.038825,0.59576,0.93329,-1.337549016,1995,1.898705856,0.832460411,1.01942625,0.831709944,1.338409239,1.197587253,0.925534862,0.0329093,-1.700653269,0.648963093,1.497251012,1.20330853,1.164645224,1.062088502,0.734220155,1.200466299,-0.201856081,-3.268588007,1.036641277,0.609260347,1.21970501,1.040528649,1.058433934,0.863125043,1.027479984,-0.040496899,-2.695896734
1,4424,4,1995,2.28E+06,-0.25457,-0.21447,0.0088257,0.66601,0.44055,-1.270561615,1995,0.668544956,-2.016779511,1.245043396,1.242765745,0.636801855,0.952295121,1.009273159,0.001276278,-4.092876812,1.526239879,0.377852651,0.973231939,1.285948308,1.03555012,0.540832047,1.066824462,-0.067617289,-2.335269261,1.04587499,4.615723974,1.042828081,0.953203714,0.956828391,1.208742685,1.19050753,-0.120085936,-1.218179027
1,2521,14,1999,1.11E+07,0.27843,-0.1054,-0.092717,0.27172,0.051224,-1.643777033,1999,0.745624402,7.847486909,0.508953239,0.434338356,8.685031452,2.381393326,1.072783182,-0.105104048,0.329091486,0.381687904,1.818998416,1.146776056,0.577782182,1.028412244,1.390138917,0.938588065,0.011683493,-2.922824451,1.530334612,0.523390463,1.49385025,2.041619526,0.948842568,0.783349723,0.997065669,0.05349125,-0.832476049
1,2540,14,1999,1.24E+07,0.43904,-0.037874,-0.024754,0.77481,0.061585,-1.134801496,1999,2.619655704,1.754717275,1.011850319,0.725061563,3.804360892,3.160287509,0.798357237,0.070879811,-0.48336772,0.713430515,0.914671957,0.475107472,1.305917827,14.91615258,1.629131801,1.248696086,0.089007663,-0.900584903,1.361170486,0.921872797,5.920792905,1.428523415,0.849560028,1.054242529,0.868691941,0.042009407,0.394138341
1,5503,14,1999,8.01E+06,0.16604,-0.027936,-0.033861,0.28581,0.15862,-1.633960761,1999,0.450327382,-9.514214719,0.943266136,0.511121896,1.309829039,1.729094262,1.096926288,-0.039088277,-9.300566747,0.1958595,1.737366147,2.103578631,1.498887087,0.935629269,0.825210729,1.532929997,-0.110042877,-2.606124495,2.370397079,0.954948668,1.375291435,1.023186631,1.292866787,0.928583339,0.652123641,0.292665069,0.458377198
1,5504,14,1999,3.12E+06,-0.067316,0.040323,0.043085,0.74713,0.59856,-1.18339266,1999,0.850619402,1.242688955,0.769784657,1.198518646,0.970275592,1.114141146,1.455468782,-0.070602682,-2.907557574,0.95643596,0.793285949,5.940841596,1.131629472,1.34575357,1.152839501,0.739104955,0.007147577,-0.383480981,0.926324497,1.071000937,1.6477628,1.102796159,0.971857797,0.913987304,1.16876306,-0.05173748,-2.442609983
1,9906,14,1999,6.05E+06,-0.075836,-0.20769,-0.064235,0.27087,0.52332,-1.659963004,1999,1.021558656,0.878380878,1.076901382,1.127403906,0.924185894,0.930360836,1.007742451,-0.08738598,-2.787819958,0.758833458,0.682561692,1.176324488,1.188311864,1.017370628,1.23863512,1.240580687,-0.140017787,-3.403132099,2.590622681,0.582716382,0.88309553,0.814723471,1.191997935,1.165803734,1.313085687,-0.043060965,-1.759748708
1,8705,20,1997,1.15E+07,0.018537,0.06553,0.072137,1.7083,0.19376,-0.217240708,1997,2.418964088,1.069301955,1.812194429,1.059440899,1.380734338,1.392745699,0.796106753,-0.032827085,-0.867506425,1.567003674,1.052579866,2.634085968,1.074254379,1.098185178,1.031560232,5.032855715,-0.135527407,-3.151202433,0.970187499,1.100800442,0.986656297,0.981188349,1.028355652,1.099081693,1.213000238,0.042064849,-2.362986516
1,9922,20,1998,6.55E+06,0.0061115,0.028628,0.032396,1.5271,0.47354,-0.400664619,1998,1.302869988,0.916419581,1.450583762,0.904860279,0.628791612,1.47807421,2.180836339,-0.12678521,-3.252598072,0.748606988,0.971397391,0.870572621,1.666336064,1.161211617,0.73586929,0.814617615,0.03249898,-1.907648056,1.119705285,1.010319952,1.168713865,0.902675798,1.321922451,1.12028202,0.97194256,-0.014337811,-2.424654248
1,1431,4,1998,1.80E+07,0.19954,-0.073311,-0.05993,0.27125,0.091087,-1.647095551,1998,0.348702004,0.961366246,1.208826135,0.385604604,1.016926432,1.754934585,2.439168505,-0.149221473,-4.859985296,2.124102275,0.632887455,0.441789881,7.119154947,0.954600609,0.980485828,6.191192592,0.544999398,4.443775708,1.168779758,0.710957362,1.21034832,0.718149114,0.939472124,0.862935078,0.767431692,-0.034724817,-2.713580526
1,1441,4,1998,5.26E+06,0.13692,0.02915,-0.032471,0.74726,0.42736,-1.175427881,1998,0.882134223,1.159341744,1.113802817,1.043820624,1.081673026,2.036828338,1.062113498,-0.012315029,-2.66611495,1.099879068,0.515465715,1.586736542,1.152207102,1.131777459,0.977444618,0.8090332,-0.016662087,-2.26761689,0.500544666,3.306927494,0.958613177,0.804960505,1.072951769,1.009025767,1.114603093,-0.068019427,-2.261037784
1,2506,14,2000,4.98E+07,0.13986,0.015161,0.023359,0.13741,0.3566,-1.783938098,2000,1.006662839,1.06401141,0.979397775,1.05402492,1.101826798,0.901713926,1.125289934,-0.034135196,-2.572278337,1.045001432,1.026056745,1.057869468,0.953632173,1.083108623,0.875055903,0.84021618,-0.015401933,-2.431590015,0.666856339,1.159784324,0.906728582,1.837357483,1.675990429,1.191851586,1.112996139,-0.079756737,-2.358275903
1,2530,14,2000,2.06E+07,0.28814,0.024516,-0.0079458,0.070744,0.060246,-1.84370682,2000,2.866725897,2.139700977,1.074020314,0.466853159,2.435293333,1.70403034,1.030634338,-0.058505939,-0.846314037,1.835427239,1.514012016,0.965149357,0.961369923,0.061694195,1.39910266,1.123872936,0.090024684,-1.284378062,1.406411457,0.445768431,1.287019208,0.892306206,9.882407802,1.158154338,1.062288151,0.037897327,-1.227615114
1,5502,14,2000,4.85E+06,-0.062454,-0.025433,0.0094334,0.062829,0.43242,-1.866322383,2000,0.684854697,-0.398009216,1.265575925,0.999136106,1.258038176,0.905737143,0.934743872,-0.140007379,-3.989428635,0.53829979,-4.24085819,1.228116162,1.44040195,0.327674655,0.907191266,1.161682438,-0.247790688,-6.460576947,1.702465947,1.355714994,1.565413283,1.648602643,1.424638397,0.790732896,1.311971713,-0.142253688,-1.521725687
1,5505,14,2000,5.30E+06,0.22799,0.0055315,-0.0044708,0.71097,0.53964,-1.208846705,2000,2.080708516,1.207525239,1.500750977,0.805934265,1.252701926,1.009193134,0.722425506,-0.561903821,-3.857879697,2.722658139,1.369491732,1.117096735,2.203775371,1.073729702,0.970321649,1.061189335,0.144517275,1.090782844,2.611897088,0.646291799,16.1433163,0.985077774,0.540166959,1.314003175,1.517696205,0.272310303,5.918740453
1,5529,14,2000,1.77E+06,0.058918,-0.23551,-0.070365,0.17967,0.13807,-1.744044067,2000,11.54688128,-0.709143695,2.46843516,0.691430846,0.369032611,1.841256595,0.691748242,-0.655589442,3.454744965,3.734284483,1.248925183,1.144118871,0.281476936,0.378797737,1.173649949,2.994001296,0.052628326,-0.922820864,0.244738804,-0.26026373,1.085509324,4.903213864,0.723434918,0.559700874,2.130770719,0.302094461,0.763617408
1,2512,14,2001,6.87E+06,-0.12518,-0.92475,-0.30973,0.13745,0.91459,-1.799093079,2001,0.518138017,1.222779277,10.88332823,1.33533358,0.895376238,0.753507681,0.979826805,-1.043149812,-3.357639795,0.414823706,-0.796021905,0.755351997,1.599125558,0.96229109,0.774162601,1.009408365,-0.065251516,-3.804960423,0.123429614,-1.736289261,0.525573516,0.90028062,0.82658007,1.125546762,1.191974929,-0.124396538,-5.69818801
1,6130,22,2005,4.55E+05,0.26367,-1.073,-0.71274,0.68193,0.23049,-1.239862619,2005,0.892919182,0.807348821,0.668534081,0.371920212,1.428039749,2.017786,1.149954392,-0.231008441,-4.630151778,0.799672768,2.40149669,0.645801194,1.000212965,0.606085747,0.91131551,1.282987411,-0.027595993,-2.318922095,1.298432988,0.569330396,1.030669528,0.919612227,0.647607599,1.643544075,3.693496882,-0.242858615,-4.660474252
1,1704,21,2013,5.84E+07,0.16596,0.080833,-0.0092333,0.93291,0.85396,-0.991154643,2013,0.998321294,0.948552976,1.042535382,1.001638049,0.923886175,1.043491767,0.706933761,-0.05981558,-2.690341117,1.193868914,1.687818874,0.91660373,0.964302759,0.825638425,0.974023995,1.424427361,0.117662042,-1.607837027,0.981403829,1.874983579,0.842771078,1.158103536,0.524986198,0.926724266,0.908844752,-0.043554663,-2.173616939
1,1805,14,2002,2.29E+06,-0.14527,-0.31487,-0.13488,0.41253,0.047497,-1.51867048,2002,2.776435637,-0.464102511,1.54580568,0.1688673,0.914033407,6.036559801,1.176388257,-0.147345766,-3.762874454,0.999390504,1.617350112,1.337275145,0.627598282,1.048359669,0.974026099,1.07988424,-0.103503251,-2.850908038,1.22185205,1.014140038,0.68012541,0.840243859,1.01617545,1.002168787,0.96133233,0.075739775,-2.171644108
1,2533,14,2002,2.34E+06,0.02985,-0.33696,-0.033802,0.98597,0.35453,-0.940345667,2002,0.42386239,0.836044914,1.334387806,1.216939331,1.00301818,0.852010788,0.600752273,-0.325307149,-4.133769237,1.662722685,0.088488148,1.016905518,1.319975537,1.108121722,0.564735651,0.864661802,-0.267847089,-3.181026852,1.039324923,-7.10625786,1.115158762,0.282241316,0.973685197,2.268490818,0.940711792,-0.099641753,-7.98568497
1,6242,22,2007,6.08E+05,0.34135,-0.45039,-0.22988,5.2537,1.1765,3.329525557,2007,0.727756153,1.287392904,0.696863646,0.807144871,0.711189371,1.221609742,0.630928753,0.044371962,-2.61624214,1.070161485,0.73906324,5.196635013,0.933810217,0.839038646,1.062655645,0.940593595,-0.050142879,-1.161306746,0.979156538,0.92727613,0.856628651,0.999718878,0.981713015,1.019782425,2.241007162,-0.214544935,-4.010917648
1,1316,14,2003,1.30E+06,-0.11433,-0.62933,0.011344,1.5194,0.48502,-0.412932617,2003,1.45925546,0.905526838,0.995404603,0.757742034,1.157567109,1.15442326,0.887023365,0.038707815,-2.115700811,0.951780855,1.224374224,1.656428096,0.742499788,1.590875233,0.901215972,0.80312141,0.027332152,-2.093177317,0.925254505,0.135378976,1.108313435,0.643447095,1.282900934,0.910840946,0.904835821,-0.001296501,-3.206650994
1,1438,14,2003,1.28E+06,-0.36857,-0.67506,-0.12598,0.13202,0.095178,-1.807273335,2003,0.30332374,0.218281444,1.858875591,0.240303382,0.421556138,6.842098595,1.188761651,-0.048423115,-5.224012017,0.752858034,-3.947703982,1.096540627,1.565035431,1.159509958,0.487922028,0.957087102,-0.026170062,-4.778740438,0.705853691,0.464977743,1.112693486,0.70195872,0.860991786,0.787952655,1.203659039,-0.082098915,-3.683682141
1,5501,14,2003,1.15E+06,0.20117,-0.19157,-0.21571,0.3008,0.87187,-1.62313293,2003,0.145351438,3.145991907,1.617276632,2.270230213,0.500273682,1.943870871,0.843908557,-0.598637582,-3.7205655,1.30815673,1.395003961,1.275621662,0.58965399,1.002539908,1.475608978,1.205032452,-0.039652775,-2.576704805,8.455274853,-0.339755671,0.574567583,0.899615781,1.049790043,0.947048266,1.126502169,0.225197309,4.437210005
1,2523,14,2004,1.04E+07,0.4006,0.11103,0.055792,0.83244,0.91409,-1.082949532,2004,1.630528387,0.80831973,0.943794305,0.790624899,1.755047707,1.008730954,1.001471765,0.037468143,-1.950429821,0.964841064,1.508971643,0.375755382,1.096384926,0.81378491,1.081346962,1.069925511,-0.008809993,-2.509322675,0.915900379,1.005920557,0.608636527,1.036504502,0.487706664,0.955150254,1.139795578,0.020084128,-2.682733521
1,3489,14,2008,1.20E+06,0.32693,0.15097,0.062319,0.63756,1.4637,-1.283486361,2008,0.481447463,1.131829087,2.209875271,0.729850383,2.429734308,1.321034543,0.639095794,-0.101235236,-2.886108915,0.924613057,1.043119819,0.679583597,1.515982332,1.192745854,0.819203417,0.913517713,0.054306206,-1.860139479,1.253431238,0.990673168,0.652942894,1.132557689,0.756178208,0.947556801,1.070111055,0.041432592,-2.121819935
1,5324,14,2006,3.82E+05,0.13694,-2.7275,-0.28843,0.30362,1.6662,-1.627747195,2006,0.753918167,1.674877819,0.434389846,0.762262353,0.288790404,1.205356282,0.954469672,1.211966134,2.777939294,1.005590555,1.54269526,0.557171713,0.796271605,2.160490949,1.192804515,1.36636601,-0.318115475,-4.056911856,0.841411274,0.805343383,1.015477146,0.976398814,0.65760147,1.055138841,1.075983033,-0.054293995,-3.071227581
1,5506,14,2007,4.91E+06,0.33823,0.031776,-0.017689,0.28871,1.0592,-1.629921064,2007,1.117096621,-5.756695567,0.659317812,0.86638673,1.036111519,1.277042131,1.269309902,-0.010795337,-6.378699151,0.636428263,2.14370783,0.565427764,1.436929913,1.045221255,0.685232213,0.73020511,0.049634698,-1.61662978,1.450157245,3.038147505,0.653192308,1.18749888,1.105589287,0.849819615,1.420406742,-0.033473132,-1.218694752
1,3312,29,2015,4.33E+06,0.29681,-0.020828,-0.092994,0.23995,3.4708,-1.694614843,2015,0.715566547,1.008414695,1.548001697,0.8201646,0.653412891,2.196345396,0.957562983,-0.16365594,-3.673754472,1.261692064,1.079043792,1.206968353,1.163154915,0.919129164,0.990159016,1.046019865,0.066834331,-1.678296939,1.58801826,0.792596628,1.130682879,1.232624821,1.190680392,1.10247088,1.315235942,0.029912643,-1.747052602
1,5467,29,2011,8.79E+05,0.37848,-0.69258,0.10612,0.64725,1.0866,-1.269446625,2011,0.939228313,0.880468986,0.908441921,0.923806381,0.533728362,1.409723225,0.910193778,0.114146993,-2.264609716,0.923652587,1.579000043,1.414007229,0.8465884,0.869039788,1.070400276,0.950752423,-0.048094754,-2.450212493,1.045441996,0.718651103,1.52749075,0.585041998,1.112698951,1.415332198,0.80757337,0.001377791,-2.732888423
1,1462,4,1999,6.97E+07,0.067515,0.023608,0.032856,0.2777,0.2239,-1.645527961,1999,1.829444499,0.45259616,0.734091952,1.175759432,0.936656015,1.273852276,0.822661104,0.069334169,-1.628572479,0.771501475,2.26343664,0.873285388,0.590776303,1.278282424,1.497894953,0.954279668,-0.05447339,-2.732910236,0.370499632,0.71448045,1.56744765,1.241681886,0.942098484,1.136941467,0.845025057,-0.182864429,-3.600224032
1,1466,4,1999,4.09E+06,-0.21489,-0.32833,-0.29461,0.38736,0.64769,-1.550951931,1999,0.74678518,-1.295768658,1.040410444,1.035130103,0.726671299,0.975808084,1.10940727,-0.134758415,-4.571044209,0.720876749,5.774344733,2.838202233,0.686627822,1.064090486,2.451330766,0.835703399,-0.138229227,-0.588141705,1.183480008,0.658926584,0.9519116,1.314219416,0.977131934,1.11358113,1.318863446,-0.065231731,-2.662082548
1,1407,4,2000,6.95E+07,-0.22937,-0.074277,-0.029129,0.087646,0.43465,-1.847848956,2000,1.2762414,1.0624245,1.046331674,0.949806462,0.952885281,1.407605335,1.054558282,-0.068309553,-2.631939685,1.58326319,0.40610139,1.001030893,0.74933131,1.050371424,1.254995749,1.041925067,0.013301809,-2.469693211,1.299210134,7.447557499,0.986002383,0.908316468,1.093843794,1.053317268,0.969915582,-0.007294631,1.089474429
1,1408,4,2000,2.45E+07,-0.12833,-0.080807,-0.040305,0.069652,0.40728,-1.862097818,2000,0.645268998,2.402003296,0.943055174,1.011898336,1.091471997,1.117549975,1.059685334,-0.063539651,-2.405005621,1.267345741,0.41885773,1.015333729,1.002478232,0.816373591,0.95821237,0.905695477,-0.011055206,-2.567298921,1.003424696,4.484146753,1.213983691,0.995941358,1.147058132,1.082211919,1.073128715,-0.059116622,-0.85213922
1,1491,4,2000,2.44E+06,-0.14843,-0.24069,-0.23363,1.0485,0.83372,-0.888506581,2000,0.473001499,1.002441972,1.435430451,0.868073473,1.353096957,3.524689437,1.45425387,-0.373356209,-5.194428972,1.002322944,1.392824136,1.51017872,1.507903075,0.9047695,0.926868807,1.08991838,0.066466185,-1.328070973,1.167144714,0.931336839,1.40072168,1.136791236,1.029821637,0.995618356,0.84834064,-1.29E-05,-2.024856228
